State Name,Submission Date,7-day Avg Cases,7-day average New Cases per 100K,7-day Avg Deaths,7-day average New Deaths per 100K,Total Cases,Total cases per 100k,Total Deaths,Total Deaths per 100k
Arizona,2021-04-21,648,8.9086,13,0.1806,855804,11757.6216,17199,236.2916
Arizona,2021-04-22,675,9.2756,14,0.1963,856451,11766.5105,17221,236.5939
Arizona,2021-04-23,682,9.3757,12,0.1708,857347,11778.8204,17238,236.8275
Arizona,2021-04-24,718,9.8644,15,0.2139,858076,11788.8359,17260,237.1297
Arizona,2021-04-25,710,9.7662,16,0.2257,858737,11797.9171,17268,237.2396
Arizona,2021-04-26,719,9.8801,16,0.2257,859487,11808.2211,17268,237.2396
Arizona,2021-04-27,716,9.8408,11,0.1629,860169,11817.5909,17276,237.3495
Arizona,2021-04-28,709,9.7505,11,0.1629,860772,11825.8754,17282,237.432
Arizona,2021-04-29,743,10.2098,12,0.1649,861653,11837.9791,17305,237.7479
Arizona,2021-04-30,735,10.1077,12,0.1688,862497,11849.5746,17324,238.009
Arizona,2021-05-01,785,10.7849,11,0.1531,863571,11864.3299,17338,238.2013
Arizona,2021-05-02,741,10.1863,10,0.1492,863927,11869.2209,17344,238.2838
Arizona,2021-05-03,727,9.9939,10,0.1492,864579,11878.1785,17344,238.2838
Arizona,2021-05-04,730,10.0312,11,0.1551,865280,11887.8093,17355,238.4349
Arizona,2021-05-05,750,10.304,11,0.1531,866022,11898.0035,17360,238.5036
Arizona,2021-05-06,710,9.7545,8,0.1217,866623,11906.2604,17367,238.5997
Arizona,2021-05-07,706,9.7074,9,0.1315,867443,11917.5261,17391,238.9295
Arizona,2021-05-08,687,9.4424,9,0.1354,868382,11930.4267,17407,239.1493
Arizona,2021-05-09,700,9.623,9,0.1276,868830,11936.5817,17409,239.1768
Arizona,2021-05-10,699,9.6033,9,0.1276,869472,11945.4019,17409,239.1768
Arizona,2021-05-11,696,9.568,10,0.1433,870155,11954.7854,17428,239.4378
Arizona,2021-05-12,657,9.0322,10,0.1374,870624,11961.2289,17430,239.4653
Arizona,2021-05-13,649,8.9203,10,0.1393,871168,11968.7027,17438,239.5752
Arizona,2021-05-14,654,8.9871,8,0.1099,872022,11980.4356,17447,239.6988
Arizona,2021-05-15,587,8.0744,7,0.1021,872496,11986.9477,17459,239.8637
Arizona,2021-05-16,592,8.1412,8,0.1119,872978,11993.5697,17466,239.9599
Arizona,2021-05-17,567,7.7996,8,0.1119,873446,11999.9995,17466,239.9599
Arizona,2021-05-18,558,7.674,7,0.1021,874065,12008.5037,17480,240.1522
Arizona,2021-05-19,568,7.8134,9,0.1315,874605,12015.9226,17497,240.3858
Arizona,2021-05-20,575,7.9037,10,0.1393,875195,12024.0284,17509,240.5506
Arizona,2021-05-21,534,7.3482,12,0.1649,875766,12031.8732,17531,240.8529
Arizona,2021-05-22,559,7.6839,12,0.1727,876411,12040.7347,17547,241.0727
Arizona,2021-05-23,536,7.3679,12,0.1747,876732,12045.1448,17555,241.1826
Arizona,2021-05-24,533,7.3325,12,0.1747,877182,12051.3272,17555,241.1826
Arizona,2021-05-25,516,7.099,12,0.1747,877682,12058.1965,17569,241.375
Arizona,2021-05-26,533,7.3266,11,0.1551,878338,12067.2091,17576,241.4711
Arizona,2021-05-27,558,7.6681,12,0.1668,879102,12077.7055,17594,241.7184
Arizona,2021-05-28,591,8.1313,11,0.1531,879909,12088.7926,17609,241.9245
Arizona,2021-05-29,579,7.9586,11,0.159,880466,12096.445,17628,242.1855
Arizona,2021-05-30,622,8.5514,10,0.1433,881089,12105.0042,17628,242.1855
Arizona,2021-05-31,609,8.3767,10,0.1433,881450,12109.9639,17628,242.1855
Arizona,2021-06-01,538,7.4032,8,0.1158,881454,12110.0188,17628,242.1855
Arizona,2021-06-02,575,7.9115,10,0.1413,882369,12122.5897,17648,242.4603
Arizona,2021-06-03,512,7.044,8,0.1158,882691,12127.0136,17653,242.529
Arizona,2021-06-04,446,6.1392,9,0.1256,883037,12131.7672,17673,242.8038
Arizona,2021-06-05,406,5.5897,10,0.1374,883314,12135.5728,17698,243.1472
Arizona,2021-06-06,390,5.362,10,0.1413,883821,12142.5383,17700,243.1747
Arizona,2021-06-07,392,5.3875,10,0.1413,884195,12147.6766,17700,243.1747
Arizona,2021-06-08,450,6.1922,12,0.1668,884609,12153.3644,17713,243.3533
Arizona,2021-06-09,381,5.2462,9,0.1315,885042,12159.3132,17715,243.3808
Arizona,2021-06-10,388,5.3404,12,0.1747,885412,12164.3966,17742,243.7517
Arizona,2021-06-11,399,5.4896,9,0.1354,885834,12170.1943,17740,243.7243
Arizona,2021-06-12,441,6.0646,9,0.1276,886404,12178.0253,17761,244.0128
Arizona,2021-06-13,418,5.7526,10,0.1374,886752,12182.8064,17768,244.109
Arizona,2021-06-14,421,5.7918,10,0.1374,887146,12188.2194,17768,244.109
Arizona,2021-06-15,422,5.8095,9,0.1335,887569,12194.0309,17779,244.2601
Arizona,2021-06-16,423,5.8154,11,0.1531,888005,12200.021,17791,244.4249
Arizona,2021-06-17,417,5.7408,9,0.1354,888337,12204.5822,17809,244.6722
Arizona,2021-06-18,423,5.8213,11,0.157,888800,12210.9432,17820,244.8234
Arizona,2021-06-19,408,5.6113,10,0.1374,889263,12217.3042,17831,244.9745
Arizona,2021-06-20,425,5.8389,10,0.1472,889727,12223.679,17843,245.1394
Arizona,2021-06-21,423,5.8193,10,0.1472,890111,12228.9546,17843,245.1394
Arizona,2021-06-22,423,5.8174,11,0.1551,890533,12234.7524,17858,245.3454
Arizona,2021-06-23,431,5.9233,11,0.1511,891023,12241.4843,17868,245.4828
Arizona,2021-06-24,473,6.5004,9,0.1295,891649,12250.0847,17875,245.579
Arizona,2021-06-25,490,6.7437,11,0.1629,892236,12258.1493,17903,245.9637
Arizona,2021-06-26,492,6.7673,11,0.1629,892711,12264.6752,17914,246.1148
Arizona,2021-06-27,488,6.7123,10,0.1393,893147,12270.6653,17913,246.1011
Arizona,2021-06-28,492,6.7692,10,0.1393,893560,12276.3394,17913,246.1011
Arizona,2021-06-29,510,7.0126,10,0.1433,894106,12283.8407,17930,246.3346
Arizona,2021-06-30,550,7.5602,9,0.1354,894875,12294.4057,17936,246.4171
Arizona,2021-07-01,528,7.258,9,0.1276,895347,12300.8904,17939,246.4583
Arizona,2021-07-02,519,7.1382,8,0.1158,895873,12308.1169,17961,246.7605
Arizona,2021-07-03,543,7.4719,8,0.1217,896518,12316.9784,17975,246.9529
Arizona,2021-07-04,544,7.4837,9,0.1295,896960,12323.0509,17979,247.0078
Arizona,2021-07-05,492,6.7712,9,0.1295,897010,12323.7378,17979,247.0078
Arizona,2021-07-06,543,7.466,10,0.1374,897910,12336.1026,18000,247.2963
Arizona,2021-07-07,486,6.6888,9,0.1335,898283,12341.2272,18004,247.3513
Arizona,2021-07-08,508,6.9891,9,0.1276,898908,12349.8138,18003,247.3375
Arizona,2021-07-09,565,7.7643,7,0.0962,899829,12362.4672,18009,247.42
Arizona,2021-07-10,588,8.0823,7,0.1079,900636,12373.5543,18029,247.6948
Arizona,2021-07-11,639,8.7908,7,0.1079,901439,12384.5865,18033,247.7497
Arizona,2021-07-12,650,8.9321,8,0.1119,901561,12386.2626,18035,247.7772
Arizona,2021-07-13,570,7.8428,8,0.1099,901906,12391.0024,18055,248.052
Arizona,2021-07-14,795,10.9281,10,0.1433,903851,12417.7242,18076,248.3405
Arizona,2021-07-15,851,11.6916,11,0.157,904865,12431.6552,18083,248.4366
Arizona,2021-07-16,898,12.3393,13,0.1786,906116,12448.8423,18100,248.6702
Arizona,2021-07-17,947,13.0164,12,0.1668,907268,12464.6693,18114,248.8625
Arizona,2021-07-18,972,13.3638,12,0.1649,908248,12478.1332,18117,248.9038
Arizona,2021-07-19,1103,15.1538,11,0.1609,909282,12492.339,18117,248.9038
Arizona,2021-07-20,1218,16.7416,8,0.1217,910436,12508.1934,18117,248.9038
Arizona,2021-07-21,1089,14.9712,7,0.1001,911479,12522.5229,18127,249.0411
Arizona,2021-07-22,1112,15.2853,7,0.106,912653,12538.6521,18137,249.1785
Arizona,2021-07-23,1145,15.7328,6,0.0864,914132,12558.9716,18144,249.2747
Arizona,2021-07-24,1198,16.4707,8,0.1099,915660,12579.9643,18170,249.6319
Arizona,2021-07-25,1274,17.507,7,0.106,917168,12600.6822,18171,249.6456
Arizona,2021-07-26,1332,18.3058,7,0.106,918609,12620.4797,18171,249.6456
Arizona,2021-07-27,1378,18.9358,9,0.1295,920084,12640.7442,18183,249.8105
Arizona,2021-07-28,1423,19.56,8,0.1138,921445,12659.4426,18185,249.838
Arizona,2021-07-29,1507,20.7081,9,0.1236,923204,12683.6089,18200,250.0441
Arizona,2021-07-30,1576,21.662,11,0.157,925169,12710.6055,18224,250.3738
Arizona,2021-07-31,1653,22.7179,10,0.1492,927235,12738.9896,18246,250.676
Arizona,2021-08-01,1767,24.2841,11,0.157,929541,12770.671,18251,250.7447
Arizona,2021-08-02,1825,25.079,11,0.159,931387,12796.0326,18252,250.7585
Arizona,2021-08-03,1896,26.0584,14,0.1943,933361,12823.1528,18282,251.1706
Arizona,2021-08-04,2028,27.8738,14,0.2041,935647,12854.5594,18289,251.2668
Arizona,2021-08-05,2104,28.914,14,0.1963,937936,12886.0072,18300,251.4179
Arizona,2021-08-06,2227,30.6039,16,0.2316,940762,12924.8328,18342,251.995
Arizona,2021-08-07,2311,31.756,18,0.2551,943415,12961.2815,18376,252.4621
Arizona,2021-08-08,2359,32.4096,19,0.2689,946054,12997.5379,18388,252.6269
Arizona,2021-08-09,2408,33.0867,19,0.2669,948245,13027.6393,18388,252.6269
Arizona,2021-08-10,2495,34.28,16,0.2316,950827,13063.1126,18400,252.7918
Arizona,2021-08-11,2450,33.6598,16,0.2296,952797,13090.1778,18406,252.8742
Arizona,2021-08-12,2547,34.9964,16,0.2198,955767,13130.9817,18412,252.9567
Arizona,2021-08-13,2604,35.7795,13,0.1825,958992,13175.289,18435,253.2727
Arizona,2021-08-14,2713,37.2809,12,0.1688,962410,13222.2478,18462,253.6436
Arizona,2021-08-15,2772,38.0915,10,0.1492,965462,13264.1783,18464,253.6711
Arizona,2021-08-16,2802,38.5017,10,0.1492,967862,13297.1511,18464,253.6711
Arizona,2021-08-17,2813,38.6567,9,0.1315,970523,13333.7098,18467,253.7123
Arizona,2021-08-18,2875,39.5046,14,0.1923,972925,13366.7101,18504,254.2206
Arizona,2021-08-19,2957,40.6351,13,0.1884,976471,13415.4275,18508,254.2756
Arizona,2021-08-20,2941,40.4074,18,0.2473,979580,13458.141,18561,255.0037
Arizona,2021-08-21,2909,39.9698,19,0.265,982775,13502.0361,18597,255.4983
Arizona,2021-08-22,2945,40.4702,19,0.2669,986082,13547.47,18600,255.5395
Arizona,2021-08-23,2978,40.9256,19,0.2669,988714,13583.6302,18600,255.5395
Arizona,2021-08-24,2969,40.796,24,0.3356,991309,13619.2821,18638,256.0616
Arizona,2021-08-25,3115,42.8078,19,0.263,994736,13666.3646,18638,256.0616
Arizona,2021-08-26,3099,42.5762,21,0.3003,998164,13713.4608,18661,256.3776
Arizona,2021-08-27,3184,43.7499,23,0.3199,1001871,13764.3901,18724,257.2431
Arizona,2021-08-28,3284,45.1198,26,0.3572,1005764,13817.8748,18779,257.9988
Arizona,2021-08-29,3110,42.7312,26,0.367,1007854,13846.5886,18787,258.1087
Arizona,2021-08-30,3198,43.9383,26,0.367,1011101,13891.1981,18787,258.1087
Arizona,2021-08-31,2944,40.4585,21,0.2924,1011923,13902.4913,18786,258.0949
Arizona,2021-09-01,3132,43.0354,30,0.4239,1016663,13967.6127,18853,259.0154
Arizona,2021-09-02,3138,43.1179,31,0.4298,1020133,14015.2859,18879,259.3726
Arizona,2021-09-03,3152,43.3043,33,0.4632,1023935,14067.5204,18959,260.4717
Arizona,2021-09-04,3085,42.3838,31,0.4298,1027359,14114.5617,18997,260.9938
Arizona,2021-09-05,3225,44.3092,30,0.4161,1030430,14156.7532,18998,261.0075
Arizona,2021-09-06,3101,42.6037,30,0.418,1032808,14189.4238,18999,261.0213
Arizona,2021-09-07,3266,44.8804,38,0.524,1034790,14216.6538,19053,261.7632
Arizona,2021-09-08,2907,39.9384,32,0.4436,1037012,14247.1812,19079,262.1204
Arizona,2021-09-09,2765,37.9953,37,0.5142,1039492,14281.2531,19141,262.9722
Arizona,2021-09-10,2649,36.3977,26,0.369,1042480,14322.3043,19147,263.0546
Arizona,2021-09-11,2639,36.2623,26,0.3651,1045835,14368.3976,19183,263.5492
Arizona,2021-09-12,2595,35.6617,27,0.3709,1048600,14406.3851,19187,263.6041
Arizona,2021-09-13,2581,35.4654,26,0.369,1050878,14437.6818,19187,263.6041
Arizona,2021-09-14,2671,36.696,35,0.4926,1053487,14473.526,19304,265.2116
Arizona,2021-09-15,2701,37.1082,36,0.4985,1055919,14506.9385,19333,265.61
Arizona,2021-09-16,2754,37.8442,31,0.4298,1058774,14546.1625,19360,265.9809
Arizona,2021-09-17,2732,37.5341,33,0.4553,1061604,14585.0429,19379,266.242
Arizona,2021-09-18,2644,36.331,43,0.5967,1064346,14622.7144,19487,267.7258
Arizona,2021-09-19,2600,35.7265,46,0.6398,1066803,14656.4704,19513,268.083
Arizona,2021-09-20,2563,35.2201,46,0.6398,1068823,14684.2225,19513,268.083
Arizona,2021-09-21,2467,33.8953,40,0.5495,1070757,14710.7931,19584,269.0584
Arizona,2021-09-22,2420,33.2555,46,0.6379,1072863,14739.7268,19658,270.0751
Arizona,2021-09-23,2443,33.5656,52,0.7203,1075876,14781.1215,19727,271.023
Arizona,2021-09-24,2467,33.8953,51,0.7026,1078874,14822.31,19737,271.1604
Arizona,2021-09-25,2492,34.2368,45,0.6261,1081790,14862.372,19806,272.1084
Arizona,2021-09-26,2509,34.4762,42,0.5868,1084369,14897.8041,19812,272.1908
Arizona,2021-09-27,2500,34.3565,42,0.5868,1086328,14924.7182,19812,272.1908
Arizona,2021-09-28,2384,32.7648,48,0.6595,1087451,14940.1467,19920,273.6746
Arizona,2021-09-29,2568,35.2809,43,0.5908,1090839,14986.6934,19959,274.2104
Arizona,2021-09-30,2529,34.753,36,0.5044,1093583,15024.3923,19984,274.5539
Arizona,2021-10-01,2621,36.0169,43,0.5927,1097225,15074.4286,20039,275.3095
Arizona,2021-10-02,2625,36.068,46,0.6438,1100167,15114.8479,20134,276.6147
Arizona,2021-10-03,2579,35.4321,46,0.6379,1102422,15145.8286,20137,276.6559
Arizona,2021-10-04,2601,35.7343,46,0.6379,1104535,15174.8584,20137,276.6559
Arizona,2021-10-05,2762,37.9541,41,0.5711,1106789,15205.8254,20211,277.6726
Arizona,2021-10-06,2570,35.3104,41,0.5711,1108830,15233.8661,20250,278.2084
Arizona,2021-10-07,2539,34.8884,42,0.5849,1111359,15268.6112,20282,278.648
Arizona,2021-10-08,2405,33.0435,40,0.5495,1114061,15305.7331,20319,279.1563
Arizona,2021-10-09,2321,31.8973,30,0.4239,1116419,15338.129,20350,279.5822
Arizona,2021-10-10,2311,31.754,35,0.4809,1118601,15368.1068,20382,280.0219
Arizona,2021-10-11,2260,31.0612,35,0.4809,1120361,15392.2869,20382,280.0219
Arizona,2021-10-12,2228,30.6196,34,0.475,1122390,15420.1626,20453,280.9973
Arizona,2021-10-13,2268,31.1652,29,0.3984,1124709,15452.0227,20447,280.9149
Arizona,2021-10-14,2248,30.8846,25,0.3474,1127095,15484.8032,20453,280.9973
Arizona,2021-10-15,2204,30.2899,25,0.3494,1129494,15517.7623,20491,281.5194
Arizona,2021-10-16,2222,30.5332,22,0.3062,1131976,15551.8617,20500,281.643
Arizona,2021-10-17,2180,29.9523,25,0.3552,1133862,15577.7728,20557,282.4261
Arizona,2021-10-18,2198,30.1996,34,0.4671,1135748,15603.684,20614,283.2093
Arizona,2021-10-19,2178,29.9229,32,0.4455,1137636,15629.6226,20674,284.0336
Arizona,2021-10-20,2131,29.2791,39,0.5378,1139627,15656.9764,20721,284.6793
Arizona,2021-10-21,2146,29.493,45,0.6222,1142122,15691.2544,20770,285.3525
Arizona,2021-10-22,2243,30.8178,47,0.6477,1145196,15733.4871,20821,286.0532
Arizona,2021-10-23,2337,32.1171,50,0.6889,1148340,15776.6815,20851,286.4653
Arizona,2021-10-24,2280,31.3281,43,0.5986,1149824,15797.0697,20862,286.6164
Arizona,2021-10-25,2033,27.9366,35,0.4867,1149982,15799.2404,20861,286.6027
