pk,name,country,latitude,longitude,collector,collection_date,cs_number,species,genotypes,count_phenotypes
1288,Kö-52,Sweden,59.5167,15.9667,Jon Ågren,,,Arabidopsis thaliana,,0
1289,Ängsö-2,Sweden,59.5667,16.8667,Jon Ågren,,,Arabidopsis thaliana,,0
1290,Ängsö-10,Sweden,59.5667,16.8667,Jon Ågren,,,Arabidopsis thaliana,,0
1291,Ängsö-24,Sweden,59.5667,16.8667,Jon Ågren,,,Arabidopsis thaliana,,0
1292,Ängsö-25,Sweden,59.5667,16.8667,Jon Ågren,,,Arabidopsis thaliana,,0
1293,Ängsö-29,Sweden,59.5667,16.8667,Jon Ågren,,,Arabidopsis thaliana,,0
1294,Ängsö-30,Sweden,59.5667,16.8667,Jon Ågren,,,Arabidopsis thaliana,,0
1295,Ängsö-31,Sweden,59.5667,16.8667,Jon Ågren,,,Arabidopsis thaliana,,0
1296,Ängsö-40,Sweden,59.5667,16.8667,Jon Ågren,,,Arabidopsis thaliana,,0
1297,Ängsö-45,Sweden,59.5667,16.8667,Jon Ågren,,,Arabidopsis thaliana,,0
1298,Ängsö-52,Sweden,59.5667,16.8667,Jon Ågren,,,Arabidopsis thaliana,,0
1299,Ängsö-73,Sweden,59.5667,16.8667,Jon Ågren,,,Arabidopsis thaliana,,0
1300,Ängsö-75,Sweden,59.5667,16.8667,Jon Ågren,,,Arabidopsis thaliana,,0
1301,Ängsö-77,Sweden,59.5667,16.8667,Jon Ågren,,,Arabidopsis thaliana,,0
1302,Ängsö-78,Sweden,59.5667,16.8667,Jon Ågren,,,Arabidopsis thaliana,,0
1303,Ängsö-12-402,Sweden,59.5667,16.8667,Jon Ågren,,,Arabidopsis thaliana,,0
1304,Ängsö-22-403,Sweden,59.5667,16.8667,Jon Ågren,,,Arabidopsis thaliana,,0
1305,Ängsö-26-405,Sweden,59.5667,16.8667,Jon Ågren,,,Arabidopsis thaliana,,0
1306,Ängsö-28-407,Sweden,59.5667,16.8667,Jon Ågren,,,Arabidopsis thaliana,,0
1307,Ängsö-38-410,Sweden,59.5667,16.8667,Jon Ågren,,,Arabidopsis thaliana,,0
1308,Ängsö-42-411,Sweden,59.5667,16.8667,Jon Ågren,,,Arabidopsis thaliana,,0
1309,Ängsö-46-413,Sweden,59.5667,16.8667,Jon Ågren,,,Arabidopsis thaliana,,0
1310,Ängsö-47-415,Sweden,59.5667,16.8667,Jon Ågren,,,Arabidopsis thaliana,,0
1311,Ängsö-48-417,Sweden,59.5667,16.8667,Jon Ågren,,,Arabidopsis thaliana,,0
1312,Ängsö-57-419,Sweden,59.5667,16.8667,Jon Ågren,,,Arabidopsis thaliana,,5
1313,Ängsö-59-422,Sweden,59.5667,16.8667,Jon Ågren,,CS77658,Arabidopsis thaliana,,0
1314,Ängsö-61-423,Sweden,59.5667,16.8667,Jon Ågren,,,Arabidopsis thaliana,,0
1315,Ängsö-62-426,Sweden,59.5667,16.8667,Jon Ågren,,,Arabidopsis thaliana,,0
1316,Ängsö-70-427,Sweden,59.5667,16.8667,Jon Ågren,,,Arabidopsis thaliana,,0
1317,Ängsö-74-430,Sweden,59.5667,16.8667,Jon Ågren,,CS76665,Arabidopsis thaliana,,12
1318,Ängsö-80-432,Sweden,59.5667,16.8667,Jon Ågren,,,Arabidopsis thaliana,,2
1319,He-8,Sweden,59.6833,15.75,Jon Ågren,,,Arabidopsis thaliana,,0
1320,He-10,Sweden,59.6833,15.75,Jon Ågren,,,Arabidopsis thaliana,,0
1321,He-16,Sweden,59.6833,15.75,Jon Ågren,,,Arabidopsis thaliana,,0
1322,He-17,Sweden,59.6833,15.75,Jon Ågren,,,Arabidopsis thaliana,,0
1323,He-18,Sweden,59.6833,15.75,Jon Ågren,,,Arabidopsis thaliana,,0
1324,He-20,Sweden,59.6833,15.75,Jon Ågren,,,Arabidopsis thaliana,,0
1325,He-21,Sweden,59.6833,15.75,Jon Ågren,,,Arabidopsis thaliana,,0
1326,He-22,Sweden,59.6833,15.75,Jon Ågren,,,Arabidopsis thaliana,,0
1327,He-25,Sweden,59.6833,15.75,Jon Ågren,,,Arabidopsis thaliana,,0
1328,He-27,Sweden,59.6833,15.75,Jon Ågren,,,Arabidopsis thaliana,,0
1329,He-28,Sweden,59.6833,15.75,Jon Ågren,,,Arabidopsis thaliana,,0
1330,He-30,Sweden,59.6833,15.75,Jon Ågren,,,Arabidopsis thaliana,,0
1331,He-31,Sweden,59.6833,15.75,Jon Ågren,,,Arabidopsis thaliana,,0
1332,He-32,Sweden,59.6833,15.75,Jon Ågren,,,Arabidopsis thaliana,,0
1333,He-41,Sweden,59.6833,15.75,Jon Ågren,,,Arabidopsis thaliana,,0
1334,He-43,Sweden,59.6833,15.75,Jon Ågren,,,Arabidopsis thaliana,,0
1335,He-47,Sweden,59.6833,15.75,Jon Ågren,,,Arabidopsis thaliana,,0
1336,He-49,Sweden,59.6833,15.75,Jon Ågren,,,Arabidopsis thaliana,,0
1337,He-52,Sweden,59.6833,15.75,Jon Ågren,,,Arabidopsis thaliana,,0
1338,He-56,Sweden,59.6833,15.75,Jon Ågren,,,Arabidopsis thaliana,,0
1339,He-57,Sweden,59.6833,15.75,Jon Ågren,,,Arabidopsis thaliana,,0
1340,He-58,Sweden,59.6833,15.75,Jon Ågren,,,Arabidopsis thaliana,,0
1341,He-66,Sweden,59.6833,15.75,Jon Ågren,,,Arabidopsis thaliana,,0
1342,He-69,Sweden,59.6833,15.75,Jon Ågren,,,Arabidopsis thaliana,,0
1343,He-73,Sweden,59.6833,15.75,Jon Ågren,,,Arabidopsis thaliana,,0
1344,He-74,Sweden,59.6833,15.75,Jon Ågren,,,Arabidopsis thaliana,,0
1345,He-76,Sweden,59.6833,15.75,Jon Ågren,,,Arabidopsis thaliana,,0
1346,He-85,Sweden,59.6833,15.75,Jon Ågren,,,Arabidopsis thaliana,,0
1347,He-96,Sweden,59.6833,15.75,Jon Ågren,,,Arabidopsis thaliana,,0
1348,He-99,Sweden,59.6833,15.75,Jon Ågren,,,Arabidopsis thaliana,,0
1349,Ham-4,Sweden,59.7833,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1350,Ham-5,Sweden,59.7833,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1351,Ham-11,Sweden,59.7833,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1352,Ham-12,Sweden,59.7833,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1353,Ham-15,Sweden,59.7833,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1354,Ham-16,Sweden,59.7833,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1355,Ham-17,Sweden,59.7833,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1356,Ham-21,Sweden,59.7833,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1357,Ham-23,Sweden,59.7833,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1358,Ham-28,Sweden,59.7833,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1359,Ham-1-226,Sweden,59.7833,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1360,Ham-2-228,Sweden,59.7833,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1361,Ham-3-230,Sweden,59.7833,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1362,Ham-6-232,Sweden,59.7833,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1363,Ham-7-233,Sweden,59.7833,17.5833,Jon Ågren,,,Arabidopsis thaliana,,2
1364,Ham-8-235,Sweden,59.7833,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1365,Ham-9-238,Sweden,59.7833,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1366,Ham-10-239,Sweden,59.7833,17.5833,Jon Ågren,,,Arabidopsis thaliana,,5
1367,Ham-13-241,Sweden,59.7833,17.5833,Jon Ågren,,,Arabidopsis thaliana,,2
1368,Ham-14-243,Sweden,59.7833,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1369,Ham-18-245,Sweden,59.7833,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1370,Ham-22-247,Sweden,59.7833,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1371,Ham-24-250,Sweden,59.7833,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1372,Ham-25-251,Sweden,59.7833,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1373,Ham-26-254,Sweden,59.7833,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1374,Ham-27-256,Sweden,59.7833,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1375,Ham-32-257,Sweden,59.7833,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1376,Ham-33-260,Sweden,59.7833,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1377,Ham-34-262,Sweden,59.7833,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1378,Ham-35-263,Sweden,59.7833,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1379,Stabby-1,Sweden,59.8,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1380,Stabby-2,Sweden,59.8,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1381,Stabby-3,Sweden,59.8,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1382,Stabby-4,Sweden,59.8,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1383,Stabby-5,Sweden,59.8,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1384,Stabby-6,Sweden,59.8,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1385,Stabby-7,Sweden,59.8,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1386,Stabby-8,Sweden,59.8,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1387,Stabby-9,Sweden,59.8,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1388,Stabby-10,Sweden,59.8,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1389,Stabby-11,Sweden,59.8,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1390,Stabby-12,Sweden,59.8,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1391,Stabby-13,Sweden,59.8,17.5833,Jon Ågren,,,Arabidopsis thaliana,,5
1392,Stabby-14,Sweden,59.8,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1393,Stabby-15,Sweden,59.8,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1394,Stabby-16,Sweden,59.8,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1395,Stabby-17,Sweden,59.8,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1396,Stabby-18,Sweden,59.8,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1397,Stabby-19,Sweden,59.8,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1398,Stabby-20,Sweden,59.8,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1399,Stabby-21,Sweden,59.8,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1400,Stabby-22,Sweden,59.8,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1401,Stabby-23,Sweden,59.8,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1402,Stabby-24,Sweden,59.8,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1403,Stabby-25,Sweden,59.8,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1404,Stabby-26,Sweden,59.8,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1405,Stabby-27,Sweden,59.8,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1406,Stabby-28,Sweden,59.8,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1407,Stabby-29,Sweden,59.8,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1408,Stabby-30,Sweden,59.8,17.5833,Jon Ågren,,,Arabidopsis thaliana,,0
1409,Röd-38,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana,,0
1410,Röd-39,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana,,0
1411,Röd-40,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana,,0
1412,Röd-41,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana,,0
1413,Röd-42,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana,,0
1414,Röd-43,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana,,0
1415,Röd-44,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana,,0
1416,Röd-45,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana,,0
1417,Röd-46,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana,,0
1418,Röd-47,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana,,0
1419,Röd-48,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana,,0
1420,Röd-50,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana,,0
1421,Röd-51,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana,,0
1422,Röd-52,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana,,0
1423,Röd-1-272,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana,,0
1424,Röd-2-275,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana,,0
1425,Röd-4-280,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana,,0
1426,Röd-5-284,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana,,0
1427,Röd-6-287,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana,,0
1428,Röd-7-292,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana,,0
1429,Röd-8-295,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana,,0
1430,Röd-9-299,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana,,0
1431,Röd-12-303,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana,,0
1432,Röd-13-307,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana,,0
1433,Röd-14-311,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana,,0
1434,Röd-15-315,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana,,0
1435,Röd-17-319,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana,,13
1436,Röd-18-323,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana,,0
1437,Röd-19-328,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana,,0
1438,Röd-20-332,Sweden,62.8,18.2,Jon Ågren,,,Arabidopsis thaliana,,0
1439,SL-1,Sweden,62.8,18.0833,Jon Ågren,,,Arabidopsis thaliana,,0
1440,SL-2,Sweden,62.8,18.0833,Jon Ågren,,,Arabidopsis thaliana,,0
1441,SL-3,Sweden,62.8,18.0833,Jon Ågren,,,Arabidopsis thaliana,,0
1442,SL-4,Sweden,62.8,18.0833,Jon Ågren,,,Arabidopsis thaliana,,0
1443,SL-5,Sweden,62.8,18.0833,Jon Ågren,,,Arabidopsis thaliana,,0
1444,SL-6,Sweden,62.8,18.0833,Jon Ågren,,,Arabidopsis thaliana,,0
1445,SL-7,Sweden,62.8,18.0833,Jon Ågren,,,Arabidopsis thaliana,,0
1446,SL-8,Sweden,62.8,18.0833,Jon Ågren,,,Arabidopsis thaliana,,0
1447,SL-9,Sweden,62.8,18.0833,Jon Ågren,,,Arabidopsis thaliana,,0
1448,SL-10,Sweden,62.8,18.0833,Jon Ågren,,,Arabidopsis thaliana,,0
1449,Ed-1,Sweden,62.8833,18.1833,Jon Ågren,,,Arabidopsis thaliana,,0
1450,Ed-2,Sweden,62.8833,18.1833,Jon Ågren,,,Arabidopsis thaliana,,0
1451,Ed-4,Sweden,62.8833,18.1833,Jon Ågren,,,Arabidopsis thaliana,,0
1452,Ed-5,Sweden,62.8833,18.1833,Jon Ågren,,,Arabidopsis thaliana,,0
1453,Ed-8,Sweden,62.8833,18.1833,Jon Ågren,,,Arabidopsis thaliana,,0
1454,Ed-14,Sweden,62.8833,18.1833,Jon Ågren,,,Arabidopsis thaliana,,0
1455,Ed-15,Sweden,62.8833,18.1833,Jon Ågren,,,Arabidopsis thaliana,,0
1456,Ed-23,Sweden,62.8833,18.1833,Jon Ågren,,,Arabidopsis thaliana,,0
1457,Ed-27,Sweden,62.8833,18.1833,Jon Ågren,,,Arabidopsis thaliana,,0
1458,Ed-28,Sweden,62.8833,18.1833,Jon Ågren,,,Arabidopsis thaliana,,0
1459,Rä-1,Sweden,62.9167,18.4667,Jon Ågren,,,Arabidopsis thaliana,,0
1460,Rä-4,Sweden,62.9167,18.4667,Jon Ågren,,,Arabidopsis thaliana,,0
1461,Rä-5,Sweden,62.9167,18.4667,Jon Ågren,,,Arabidopsis thaliana,,0
1462,Rä-6,Sweden,62.9167,18.4667,Jon Ågren,,,Arabidopsis thaliana,,0
1463,Rä-7,Sweden,62.9167,18.4667,Jon Ågren,,,Arabidopsis thaliana,,0
1464,Tr-1,Sweden,62.9167,18.4,Jon Ågren,,,Arabidopsis thaliana,,0
1465,Tr-2,Sweden,62.9167,18.4,Jon Ågren,,,Arabidopsis thaliana,,0
1466,Tr-4,Sweden,62.9167,18.4,Jon Ågren,,,Arabidopsis thaliana,,0
1467,Tr-6,Sweden,62.9167,18.4,Jon Ågren,,,Arabidopsis thaliana,,0
1468,Tr-7,Sweden,62.9167,18.4,Jon Ågren,,,Arabidopsis thaliana,,0
1469,Tr-9,Sweden,62.9167,18.4,Jon Ågren,,,Arabidopsis thaliana,,0
1470,No-1,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana,,0
1471,No-2,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana,,0
1472,No-3,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana,,0
1473,No-4,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana,,0
1474,No-5,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana,,0
1475,No-6,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana,,0
1476,No-7,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana,,0
1477,No-8,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana,,0
1478,No-9,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana,,0
1479,No-10,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana,,0
1480,No-11,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana,,0
1481,No-12,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana,,0
1482,No-13,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana,,0
1483,No-14,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana,,0
1484,No-15,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana,,0
1485,No-16,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana,,0
1486,No-17,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana,,0
1487,No-18,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana,,0
1488,No-19,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana,,0
1489,No-20,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana,,0
1490,No-21,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana,,0
1491,No-22,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana,,0
1492,No-23,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana,,0
1493,No-24,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana,,0
1494,No-25,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana,,0
1495,No-26,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana,,0
1496,No-27,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana,,0
1497,No-28,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana,,0
1498,No-29,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana,,0
1499,No-30,Sweden,62.9333,18.2833,Jon Ågren,,,Arabidopsis thaliana,,0
1500,Fä-3,Sweden,63.017,18.32,Jon Ågren,,,Arabidopsis thaliana,,0
1501,Fä-6,Sweden,63.017,18.32,Jon Ågren,,,Arabidopsis thaliana,,0
1502,Fä-11,Sweden,63.017,18.32,Jon Ågren,,,Arabidopsis thaliana,,0
1503,Fä-13,Sweden,63.017,18.32,Jon Ågren,,,Arabidopsis thaliana,,0
1504,Fä-17,Sweden,63.017,18.32,Jon Ågren,,,Arabidopsis thaliana,,0
1505,Fä-27,Sweden,63.017,18.32,Jon Ågren,,,Arabidopsis thaliana,,0
1506,Fä-28,Sweden,63.017,18.32,Jon Ågren,,,Arabidopsis thaliana,,0
1507,Fä-29,Sweden,63.017,18.32,Jon Ågren,,,Arabidopsis thaliana,,0
1508,Fä-30,Sweden,63.017,18.32,Jon Ågren,,,Arabidopsis thaliana,,0
1509,Fä-32,Sweden,63.017,18.32,Jon Ågren,,,Arabidopsis thaliana,,0
1510,Herr-1,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana,,0
1511,Herr-2,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana,,0
1512,Herr-3,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana,,0
1513,Herr-4,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana,,0
1514,Herr-5,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana,,0
1515,Herr-6,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana,,0
1516,Herr-7,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana,,0
1517,Herr-8,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana,,0
1518,Herr-9,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana,,0
1519,Herr-10,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana,,0
1520,Herr-11,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana,,0
1521,Herr-12,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana,,0
1522,Herr-13,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana,,0
1523,Herr-14,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana,,0
1524,Herr-15,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana,,0
1525,Herr-16,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana,,0
1526,Herr-17,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana,,0
1527,Herr-18,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana,,0
1528,Herr-19,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana,,0
1529,Herr-21,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana,,0
1530,Herr-22,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana,,0
1531,Herr-23,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana,,0
1532,Herr-24,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana,,0
1533,Herr-25,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana,,0
1534,Herr-26,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana,,0
1535,Herr-27,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana,,0
1536,Herr-28,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana,,0
1537,Herr-29,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana,,0
1538,Herr-30,Sweden,63.0667,18.3167,Jon Ågren,,,Arabidopsis thaliana,,0
1539,Sku-6,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana,,0
1540,Sku-7,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana,,0
1541,Sku-12,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana,,0
1542,Sku-15,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana,,0
1543,Sku-16,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana,,0
1544,Sku-18,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana,,0
1545,Sku-23,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana,,0
1546,Sku-24,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana,,0
1547,Sku-25,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana,,0
1548,Sku-26,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana,,0
1549,Sku-27,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana,,0
1550,Sku-28,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana,,0
1551,Sku-29,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana,,0
1552,Sku-30,Sweden,63.0833,18.3667,Jon Ågren,,CS77251,Arabidopsis thaliana,,131
1553,Sku-32,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana,,0
1554,Sku-33,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana,,0
1555,Sku-34,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana,,0
1556,Sku-36,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana,,0
1557,Sku-37,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana,,0
1558,Sku-38,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana,,0
1559,Sku-39,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana,,0
1560,Sku-1-336,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana,,0
1561,Sku-4-340,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana,,0
1562,Sku-5-343,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana,,0
1563,Sku-8-347,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana,,0
1564,Sku-9-351,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana,,0
1565,Sku-11-355,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana,,0
1566,Sku-13-360,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana,,0
1567,Sku-19-364,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana,,0
1568,Sku-20-367,Sweden,63.0833,18.3667,Jon Ågren,,,Arabidopsis thaliana,,0
1569,Hen-10,Sweden,65.25,15.6,Jon Ågren,,,Arabidopsis thaliana,,0
1570,Hen-14,Sweden,65.25,15.6,Jon Ågren,,,Arabidopsis thaliana,,0
1571,Hen-17,Sweden,65.25,15.6,Jon Ågren,,,Arabidopsis thaliana,,0
1572,Hen-18,Sweden,65.25,15.6,Jon Ågren,,,Arabidopsis thaliana,,0
1573,Hen-2,Sweden,65.25,15.6,Jon Ågren,,,Arabidopsis thaliana,,0
